70;1926-02-10;7:24;7:32;16:50;10;8;;"Cloudy. 8 fringes to field, very steady."
7:08;8.3;8.35;8.45;8.6;c
7:33;8.38;8.4;8.6;8.7
7:16;7:32;
9;9;9;8;7;7;6;6;7;7;7;6;6;6;6;7;7;
7;8;8;9;9;8;8;9;9;10;10;10;10;10;10;10;10;
10;10;10;10;10;10;10;11;12;12;12;12;12;12;13;13;13;
13;13;13;12;11;10;10;10;10;11;11;10;10;10;9;10;10;
10;10;10;11;11;11;11;11;11;12;12;12;12;12;12;12;12;
12;12;12;11;11;11;12;12;12;13;13;13;14;14;15;15;16;
16;16;17;17;17;17;17;17;17;18;18;19;20;20;20;21;21;a
3;3;3;3;3;3;3;3;3;4;4;4;4;3;3;3;3;
3;4;4;4;4;3;2;2;3;3;4;4;4;4;4;5;5;
5;5;5;5;5;4;5;6;6;7;7;7;7;7;7;7;7;
7;8;9;9;9;8;8;8;9;9;9;9;8;8;8;8;9;
9;9;9;9;9;8;9;9;10;11;11;10;10;10;10;10;10;
10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;9;9;
9;10;10;10;10;10;10;11;11;11;10;10;10;9;9;10;10;
10;10;11;11;11;11;11;12;12;13;13;13;13;13;13;13;14;
14;14;15;15;15;15;15;15;16;16;17;17;17;17;17;17;18;
18;18;18;19;19;19;19;19;19;19;20;20;19;19;18;18;18;a
7;7;7;7;7;6;6;5;5;5;5;5;5;5;5;6;6;
6;6;6;6;6;5;5;5;5;6;6;6;5;5;4;4;4;
4;4;5;5;5;5;4;4;4;4;4;4;4;3;3;3;3;+

