53;1925-09-17;22:20;22:28;22:13;8;8;x;"Cloudy. (8 fr in field) steady."
22:10;15.35;15;15.3;15.4;c
22:28;15.3;15;15.3;15.4
22:13;22:27
11;12;10;10;10;12;12;13;14;16;17;18;19;19;20;20;20;a+c
-3;-3;-1;-1;-1;0;0;0;0;0;1;2;3;3;4;4;5;
5;5;7;7;8;7;8;8;9;9;10;10;10;9;8;8;8;
8;7;7;7;7;6;6;6;6;5;5;5;4;4;4;3;2;
2;1;0;0;-1;-3;-3;-5;-5;-6;-7;-7;-8;-8;-9;-9;-10;
-10;-10;-9;-9;-8;-9;-10;-10;-10;-10;-10;-10;-10;-10;-10;-11;-11;a-
12;12;13;14;14;14;13;13;12;13;13;12;11;11;10;10;10;
10;10;9;9;9;9;9;8;7;7;6;6;6;5;4;4;4;
4;4;5;5;5;5;4;4;4;4;5;5;4;4;3;3;3;
3;3;3;4;4;5;5;5;5;6;7;7;7;8;8;8;8;
8;8;9;9;9;9;9;8;8;8;7;7;6;6;5;5;4;
4;4;4;4;3;2;1;0;0;0;0;-1;-1;-2;-3;-3;-3;
-3;-3;-2;-1;-1;-1;-2;-1;-1;0;0;1;1;2;3;3;3;
3;4;4;5;5;5;6;6;7;7;7;7;6;6;5;5;5;
5;4;4;3;3;2;1;1;0;0;0;-1;-1;-1;-1;-2;-3;
-3;-3;-2;-2;-2;-1;-3;-3;-2;-2;-2;-2;-3;-3;-4;-4;-5;
-5;-5;-4;-4;-4;-4;-4;-4;-4;-5;-5;-5;-4;-4;-4;-5;-5;
-5;-5;-5;-5;-5;-5;-5;-4;-4;-3;-2;-2;-1;0;0;0;1;
1;2;2;3;3;3;4;5;5;6;7;8;8;9;10;10;10;-

