17;1926-02-05;16:10;16:18;1:18;10;;;"fleeing clouds. Reversed rotation. Reversed rotation!! fringes med wide."
15:50;14.9;15;15.3;15.2;c
16:27;14.3;14.4;14.5;14.5
15:58;16:23
0;0;-1;-2;-3;-2;-1;-3;-5;-6;-6;-6;-6;-5;-4;-4;-4;
-4;-5;-6;-6;-5;-4;-4;-3;-3;-4;-4;-3;-2;-1;-1;0;-1;
-1;-2;-2;-2;-1;0;0;0;-1;-1;0;2;3;4;6;7;9;
9;9;9;9;9;9;10;10;9;7;7;7;8;9;10;10;11;
11;12;12;11;10;11;12;13;13;13;12;11;12;13;15;17;18;
18;18;19;19;19;19;19;18;18;18;18;19;20;21;23;24;23;a
8;8;6;5;5;5;7;7;7;5;5;4;4;6;7;8;9;
9;8;7;7;8;9;9;9;9;8;8;9;9;10;10;10;10;
10;10;8;8;8;8;9;9;9;8;7;7;8;8;9;9;9;
9;9;9;8;7;7;6;7;6;6;6;5;4;5;5;6;7;
7;7;6;5;5;5;6;7;7;7;5;4;4;4;4;3;4;
4;4;4;5;5;5;5;5;5;4;3;2;1;2;3;4;5;
5;4;3;2;2;3;3;4;4;2;1;0;0;0;0;0;0;
0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;
0;0;1;0;0;1;0;1;2;2;1;2;3;3;4;5;5;
5;6;6;5;4;4;4;4;3;3;3;3;3;4;5;6;7;
7;8;8;7;8;8;9;9;10;9;7;7;7;8;9;10;10;
10;10;9;10;10;11;12;13;13;13;13;14;15;16;16;17;17;
17;16;16;17;17;18;19;19;19;19;19;20;20;21;22;22;21;
21;21;21;20;20;21;21;21;21;20;20;20;20;20;21;22;22;+

