2;1927-04-12;22:17;21:50;11:12;5;8;;"Rain. 8 Fringes - steady."
21:50;10.5;10.7;10.8;10.9;r
22:32;9.9;9.9;10.2;10.3
22:02;22:31
-3;-4;-3;-3;-4;-7;-12;-14;-12;-11;-11;-10;-10;-11;-12;-13;-12;
-12;-11;-10;-8;-10;-11;-14;-12;-11;-10;-7;-5;-7;-7;-7;-3;-2;
-2;-2;-4;-5;-7;-9;-13;-16;-16;-19;-16;-17;-17;-20;-20;-22;-22;a
5;5;2;2;2;3;0;0;1;0;0;-2;-3;-5;-6;-6;-6;
-6;-6;-7;-8;-8;-9;-10;-11;-10;-13;-14;-11;-11;-9;-9;-9;-8;
-8;-8;-10;-10;-10;-12;-16;-17;-14;-15;-13;-11;-11;-13;-14;-15;-15;
-15;-17;-19;-19;-19;-20;-22;-23;-20;-20;-17;-14;-13;-12;-11;-11;-10;
-10;-9;-7;-7;-6;-9;-9;-8;-4;-3;-1;1;2;4;5;7;9;a
5;4;2;7;9;9;7;8;9;10;12;15;16;16;17;19;21;a
1;1;0;1;3;3;2;0;1;4;6;8;12;16;17;19;20;
20;20;21;23;27;26;26;27;28;28;28;28;29;28;28;28;27;a
4;4;4;5;5;3;0;0;1;0;1;6;9;11;13;15;16;a
7;7;7;9;9;8;4;6;10;12;12;12;13;11;12;11;11;
11;11;12;12;14;12;10;10;12;11;11;13;12;13;15;17;16;
16;12;11;10;10;8;4;1;0;0;2;1;0;1;0;1;2;
2;3;3;2;4;5;3;3;4;6;7;8;7;7;7;8;7;
7;7;7;8;9;7;3;1;0;-4;-6;-5;-3;-3;-7;-8;-9;
-9;-8;-9;-8;-7;-8;-8;-7;-7;-7;-5;-2;3;8;12;13;11;a
5;5;1;0;0;0;0;0;0;-2;-6;-5;-2;3;8;9;12;a
0;3;6;6;6;4;1;-1;-1;-3;-6;-4;-5;-8;-9;-10;-11;

