3;1927-04-12;23:08;22:41;12:04;5;10;;"10 Fringes"
22:53;9.5;9.7;9.8;9.8
23:21;9.1;9.1;9.5;9.5
22:55;23:21
5;8;9;9;10;6;3;5;9;9;11;10;10;12;12;16;14;
14;14;18;18;19;18;14;11;11;10;9;8;10;9;8;7;3;
3;4;5;6;4;2;-1;-1;0;0;0;1;2;4;7;10;12;
12;13;16;17;20;20;20;21;22;20;20;20;20;22;23;23;22;
22;21;22;23;26;24;20;20;21;21;20;24;28;29;30;30;30;a
11;11;13;12;10;10;9;8;11;12;11;10;9;9;8;7;4;
4;3;3;4;3;1;-2;-1;1;2;2;3;7;5;5;8;9;
9;9;10;12;16;17;17;18;20;20;23;24;25;27;28;30;30;a
5;5;3;0;0;0;3;3;1;1;0;0;3;4;4;7;8;
8;6;8;10;12;11;11;10;10;10;10;11;12;13;15;16;18;
18;19;19;19;19;17;18;19;20;22;24;28;29;30;30;31;32;a
2;8;10;15;17;13;11;9;8;3;0;-2;-4;-9;-13;-16;-16;a
9;10;10;6;-1;-8;-9;-6;0;-3;-5;-5;-5;-4;-6;-6;-5;
-5;-4;-5;-5;-8;-9;-11;-12;-12;-18;-17;-16;-16;-18;-17;-16;-15;
-15;-17;-17;-18;-17;-17;-16;-14;-11;-12;-11;-11;-10;-11;-11;-12;-11;
-11;-9;-8;-9;-8;-9;-9;-8;-7;-6;-4;-5;-4;-3;-3;-2;-1;
-1;-1;0;0;3;4;4;0;6;9;12;18;20;22;22;23;23;a
11;11;11;11;10;8;6;2;1;0;3;8;10;10;10;14;15;
15;14;13;11;11;10;9;9;13;14;16;18;18;20;20;19;19;
19;19;17;16;17;18;15;15;16;16;18;19;20;22;24;25;27;

