8;1927-04-13;2:46;2:19;15:41;5;10;;""
2:27;7.7;7.4;7.8;8
2:51;7.5;7.1;7.6;7.8
2:32;2:50
-9;-8;-10;-13;-15;-16;-19;-18;-14;-15;-14;-13;-12;-13;-12;-11;-10;
-10;-10;-11;-12;-16;-18;-22;-26;-28;-30;-34;-38;-40;-40;-42;-44;-44;a
10;10;10;10;11;12;14;15;19;26;30;33;38;40;40;40;40;a
8;9;10;10;10;12;11;11;10;9;9;10;10;10;10;10;11;
11;9;6;5;4;4;3;2;0;0;1;3;4;4;4;3;4;
4;5;5;8;10;11;9;7;7;8;9;11;12;16;19;20;23;
23;23;24;24;25;25;24;25;25;23;23;23;26;28;30;32;32;a
-8;-10;-12;-16;-14;-15;-17;-18;-20;-20;-20;-20;-20;-21;-20;-18;-18;
-18;-17;-17;-16;-13;-13;-17;-17;-15;-15;-15;-14;-12;-11;-9;-9;-8;
-8;-7;-8;-8;-9;-10;-13;-17;-19;-20;-18;-18;-13;-13;-12;-15;-18;
-18;-20;-20;-26;-28;-30;-33;-35;-34;-35;-36;-38;-38;-40;-40;-40;-40;a
10;12;16;16;19;20;20;19;20;20;20;20;20;20;18;16;17;
17;19;20;22;21;21;20;19;18;18;18;19;20;20;22;24;27;
27;27;26;25;24;24;22;21;23;24;22;24;26;28;25;25;25;
25;27;27;29;30;32;30;29;30;30;32;34;34;34;34;34;34;a
3;3;2;3;4;6;4;4;3;10;12;16;16;19;20;20;20;
20;22;26;26;28;29;25;22;21;22;20;20;20;20;18;16;15;
15;15;14;12;13;12;12;12;11;11;10;10;9;9;5;4;4;
4;3;2;0;-2;-4;-5;-5;-3;0;3;7;10;10;12;13;15;
15;15;16;17;18;18;15;12;12;12;12;15;17;20;20;24;26;

