5;1927-04-13;0:51;0:24;13:47;5;10;x;"10 Fringes. signs are correct."
0:30;8.5;8.2;8.7;8.8
1:07;8.2;8.0;8.3;8.5
0:36;1:07
-3;-5;-7;-8;-6;-8;-9;-6;-5;-8;-9;-8;-7;-9;-15;-20;-20;
-20;-20;-20;-18;-14;-11;-10;-9;-9;-8;-6;-4;-3;-2;-2;-1;0;
0;3;6;7;7;8;8;7;10;10;11;14;19;23;27;29;30;a
-8;-8;-9;-12;-13;-16;-19;-19;-16;-17;-19;-19;-16;-16;-12;-10;-9;
-9;-9;-9;-10;-10;-10;-10;-9;-7;-7;-6;-6;-5;-3;-1;1;0;
0;-2;1;3;7;10;10;8;9;6;6;7;8;10;10;10;10;a
7;4;1;2;1;1;0;-2;-1;-4;-4;-3;-2;-2;-3;-4;-4;a
10;13;18;19;19;19;20;20;22;24;25;28;25;23;24;26;26;a
1;2;4;8;9;7;9;12;13;12;13;13;15;16;17;19;18;
18;20;18;16;18;17;14;13;11;10;10;12;12;12;14;15;15;
15;17;18;19;20;22;22;23;25;26;26;29;30;33;36;37;38;a
-7;-6;-4;0;-1;-2;-4;-3;-1;0;0;2;3;2;-2;-1;-2;
-2;-1;0;1;1;0;-5;-7;-6;-4;-5;-8;-9;-10;-10;-11;-10;
-10;-8;-7;-9;-9;-10;-11;-10;-9;-10;-11;-9;-7;-6;-6;-8;-9;
-9;-9;-7;-6;-6;-8;-10;-12;-11;-10;-10;-7;-4;-4;-3;-2;0;
0;1;1;3;4;5;4;0;-2;-1;-1;0;1;6;7;10;9;
9;9;9;9;10;12;12;13;15;15;18;20;21;20;20;20;21;a
1;1;1;0;1;2;2;2;2;1;2;1;0;0;0;1;1;
1;1;-1;-1;-1;0;-3;-6;-10;-10;-11;-9;-9;-6;-5;-5;-4;
-4;-6;-5;-6;-5;-6;-5;-4;-4;-7;-9;-9;-10;-15;-17;-19;-20;

