76;1926-02-10;10:28;10:36;19:55;8;;;"Cloudy. desk in SW. wide fringes steady."
10:21;10.25;10.5;11;10.7;c
10:37;10.75;10.85;11.7;11
10:21;10:36;s
4;3;3;3;4;6;8;8;7;6;5;4;3;3;3;3;2;
2;0;-1;-1;-1;-2;-2;-1;0;0;0;0;0;1;1;1;2;
2;2;1;1;2;3;3;4;4;4;4;3;3;4;4;5;4;
4;2;1;1;1;1;0;0;0;0;0;0;2;2;4;4;4;
4;3;3;3;3;4;5;6;6;6;6;6;7;7;7;8;8;
8;7;7;5;4;5;5;4;3;2;2;2;3;4;5;5;4;
4;4;4;3;4;5;7;7;7;6;6;5;6;6;6;5;5;
5;4;4;3;3;2;2;3;2;1;0;0;0;1;2;2;1;
1;1;1;1;1;1;0;0;0;-1;-3;-2;-3;-3;-2;-2;-3;
-3;-3;-3;-4;-3;-2;-2;-3;-4;-4;-5;-5;-5;-5;-5;-5;-5;
-5;-4;-4;-4;-3;-2;-2;-1;-1;-1;-1;-2;-2;-1;-1;-2;-3;
-3;-3;-4;-3;-2;-2;-2;-2;-3;-4;-6;-6;-7;-7;-6;-6;-7;
-7;-7;-8;-9;-10;-9;-10;-10;-10;-12;-13;-13;-13;-13;-12;-12;-12;
-12;-13;-13;-13;-12;-11;-11;-11;-11;-11;-12;-12;-12;-12;-11;-11;-10;
-10;-10;-10;-9;-9;-8;-7;-8;-9;-10;-10;-12;-12;-11;-11;-12;-12;a
13;13;11;11;12;12;14;14;15;15;14;14;14;14;14;13;12;
12;11;10;10;10;10;11;11;11;10;10;9;9;10;10;10;10;
10;10;10;10;10;10;11;12;11;11;11;11;12;13;13;12;10;
10;9;9;8;9;9;9;9;8;8;7;6;4;3;2;3;2;
2;0;0;0;0;1;1;0;0;0;0;0;0;1;1;1;1;+

