44;1925-09-16;6:50;6:58;6:37;8;;x;"Clear."
6:42;11.9;11.8;12.3;12.1
6:57;12.1;12;12;12.4
6:43;6:56
7;7;5;3;2;3;4;6;7;8;7;5;6;7;6;4;3;
3;3;4;6;6;7;7;8;9;9;9;7;5;4;5;5;4;
4;3;0;0;-2;-3;-5;-7;-8;-10;-10;-8;-6;-7;-8;-8;-9;
-9;-10;-10;-10;-12;-10;-10;-8;-6;-4;-4;-4;-5;-4;-2;0;0;
0;0;0;0;0;0;0;0;1;1;2;2;1;0;0;0;1;
1;2;4;5;5;6;7;7;6;5;4;1;1;1;2;1;2;
2;3;3;3;2;2;1;1;1;1;2;3;2;1;0;0;0;
0;0;1;1;1;2;3;4;4;6;8;8;7;8;9;9;8;
8;8;9;10;11;12;14;14;14;15;14;12;10;10;10;9;9;
9;9;8;8;7;7;8;7;8;9;9;8;7;6;4;5;4;
4;4;6;6;4;5;5;4;2;1;0;0;0;-2;-3;-3;-4;
-4;-4;-3;-3;-2;-1;0;0;-2;-4;-4;-3;-2;-2;-2;-2;-3;
-3;-2;-1;0;0;1;3;5;6;7;8;9;8;8;9;9;9;
9;9;10;8;8;8;7;5;4;5;6;7;7;5;5;3;1;
1;0;0;0;-2;-3;-3;-3;-3;-4;-4;-4;-4;-5;-5;-6;-7;
-7;-7;-5;-4;-4;-3;-3;-3;-5;-4;-4;-5;-7;-8;-8;-9;-10;
-10;-10;-11;-12;-12;-13;-13;-14;-15;-16;-17;-19;-20;-20;-20;-22;-22;a-
-1;-2;-3;-3;-6;-7;-9;-9;-9;-8;-9;-10;-10;-10;-10;-10;-10;a-
8;8;8;8;6;5;4;3;2;1;0;0;-2;-3;-4;-6;-8;
-8;-9;-10;-10;-10;-8;-7;-4;-4;-5;-4;-4;-3;-2;-1;-1;0;-

