33;1926-02-06;19:28;19:36;4:40;7;;;"clear. corrugated paper up. Fringes extra wide."
19:19;10.7;11;10.8;11
19:36;10.45;10.75;10.6;10.75
19:20;19:36;p
4;4;6;8;9;11;10;10;10;10;9;9;9;8;5;5;4;
4;2;3;6;5;6;7;7;7;8;9;10;12;10;14;17;16;
16;16;17;18;19;19;20;19;20;21;20;21;24;27;28;30;31;a
8;9;9;7;4;5;8;10;10;9;8;5;6;6;6;4;2;
2;1;4;5;6;6;5;8;9;7;6;6;7;9;11;12;14;
14;16;17;14;13;12;14;18;18;18;16;15;17;19;21;22;21;a+
8;8;8;9;8;7;8;7;9;10;8;8;10;13;12;16;13;
13;11;13;14;14;14;17;16;10;9;6;5;5;7;8;7;3;b
3;2;5;6;6;7;9;9;8;8;5;6;6;6;6;5;5;
5;3;1;-1;-1;-1;0;2;4;3;1;1;0;-1;2;5;6;b
6;4;4;2;1;1;3;6;6;4;1;0;0;1;0;-1;-3;
-3;-2;-1;-1;0;1;2;2;3;2;1;0;2;5;7;7;7;
7;8;7;7;8;8;8;10;10;11;13;14;17;19;20;21;22;
22;21;20;19;18;18;17;14;16;17;13;11;9;8;5;5;4;
4;5;1;-3;-4;-3;-3;-5;-8;-10;-11;-12;-11;-12;-11;-10;-11;
-11;-13;-13;-14;-13;-13;-12;-10;-9;-8;-6;-5;-3;-4;-3;-6;-7;
-7;-8;-9;-9;-10;-9;-7;-8;-8;-9;-12;-11;-9;-11;-13;-12;-12;
-12;-11;-13;-14;-14;-14;-13;-16;-17;-17;-15;-14;-15;-15;-14;-13;-15;a
5;3;0;-2;-5;-6;-6;-6;-4;-4;-3;-2;-1;-2;-1;0;0;
0;3;6;7;7;8;8;9;8;7;5;5;4;6;9;10;10;+

