66;1925-08-05;20:16;20:24;17:17;;;x;"Clear. Observers position moved from NW to SW corner, to end of series."
20:05;21.8;21.6;21.4;21.5
20:27;21.4;21.2;21;21.3
20:06;20:27;s
19;20;20;18;16;17;20;20;19;20;22;23;24;25;22;22;27;
27;28;29;30;30;33;35;37;36;36;39;40;42;43;42;44;45;a+
-20;-24;-25;-24;-25;-25;-25;-27;-29;-30;-30;-33;-32;-33;-31;-32;-30;
-30;-28;-27;-27;-30;-31;-33;-32;-31;-35;-36;-34;-34;-32;-33;-34;-35;a-
-10;-10;-10;-10;-12;-10;-11;-9;-8;-7;-9;-10;-12;-13;-16;-20;-21;
-21;-23;-26;-26;-23;-25;-27;-29;-28;-28;-30;-30;-28;-28;-28;-27;-27;a-
3;0;0;-1;-1;-2;-3;-4;0;1;0;0;0;1;3;4;6;
6;5;5;4;3;6;8;13;18;16;11;7;6;5;2;4;7;b
7;8;10;12;13;12;13;14;14;12;12;12;11;10;8;8;9;
9;10;11;13;12;9;10;11;10;11;12;9;6;0;0;2;0;
0;-1;4;3;0;0;2;6;4;2;-1;-3;-7;-9;-12;-11;-12;
-12;-15;-17;-20;-21;-24;-25;-26;-27;-28;-29;-26;-29;-30;-30;-27;-25;a-
3;4;4;5;10;13;12;15;17;15;14;16;15;9;8;6;3;
3;2;-3;-3;-4;-5;-4;-5;-5;-4;2;5;7;9;3;0;1;
1;0;-4;-5;-4;-6;-9;-9;-10;-7;-6;-7;-10;-9;-4;-4;-7;
-7;-10;-10;-7;-6;-7;-9;-8;-10;-11;-12;-12;-11;-13;-12;-10;-10;
-10;-8;-9;-10;-10;-9;-6;-7;-11;-11;-13;-14;-14;-14;-16;-19;-20;a-
10;8;10;10;10;11;10;10;9;8;10;11;15;13;12;11;10;
10;10;12;16;18;17;14;16;20;20;20;20;20;19;17;18;19;
19;17;16;15;17;19;21;20;24;25;23;19;20;22;23;25;27;+

