30;1925-09-14;20:04;20:12;19:45;4;;x;"Clear."
19:56;19.2;19.3;19.2;19
20:12;19;19;19;18.8
19:57;20:12;v
0;0;-2;-1;0;0;0;9;10;10;13;13;11;9;8;8;7;
7;9;11;7;0;0;2;3;9;10;10;10;11;12;14;11;12;
12;7;0;1;-1;-1;1;0;0;0;-3;-7;-3;-4;0;-1;0;
0;0;1;0;-1;-5;-4;-1;-3;-2;-1;-1;-3;-2;-4;-5;-1;
-1;1;1;0;-3;-5;-6;-5;-4;0;0;-1;-1;0;1;3;4;
4;3;6;9;13;15;13;10;7;9;5;5;3;1;0;0;3;i
3;3;0;1;3;4;9;10;9;6;6;5;6;6;5;5;4;
4;5;5;3;2;3;2;4;1;-4;-6;-9;-7;-6;-3;-4;-10;
-10;-11;-12;-10;-6;-5;-6;-8;-7;-3;-10;-10;-10;-10;-9;-8;-6;
-6;-9;-7;-5;-8;-9;-7;-6;-7;-4;-9;-10;-10;-10;-10;-10;-13;
-13;-11;-16;-16;-18;-20;-21;-20;-18;-19;-19;-18;-20;-18;-19;-16;-15;a-
9;12;14;15;16;16;16;15;11;11;11;12;13;14;14;19;20;
20;18;17;15;12;11;10;10;12;11;9;9;10;10;12;13;16;
16;20;21;21;19;16;17;13;10;9;10;10;10;13;16;15;18;
18;19;16;16;19;15;12;10;9;6;6;7;6;8;7;7;9;
9;10;10;10;10;10;10;9;10;10;10;7;8;9;8;5;4;
4;7;10;9;8;11;13;12;8;6;7;5;4;4;1;0;3;
3;5;3;1;0;-1;-3;-2;0;3;9;9;10;10;11;12;13;
13;11;10;17;3;2;0;1;2;1;4;2;3;3;3;0;-1;b
-1;-1;-3;-6;-9;-9;-5;-3;-7;-10;-13;-15;-12;-14;-13;-10;-10;-

