56;1925-08-04;20:55;21:06;17:56;;;x;"Clear."
20:45;23.6;23.5;23.2;23.6
21:03;23.2;23.1;22.9;23.4
20:48;21:02
21;20;20;18;18;18;19;20;22;21;25;23;20;18;19;23;24;
24;21;18;14;13;12;15;11;9;8;6;4;6;6;5;1;0;i
0;1;-2;-3;0;-4;-1;0;0;-2;-3;-6;-9;-10;-7;-5;-4;i
-4;-6;-7;-5;-3;0;-4;-1;0;5;8;7;5;1;1;0;1;
1;-2;3;5;6;2;3;4;2;1;3;4;5;1;2;-1;0;
0;0;0;-3;-2;0;-2;0;7;9;10;10;12;10;13;20;20;
20;19;20;22;20;19;18;17;13;11;8;6;9;4;3;1;4;
4;7;8;7;5;4;3;4;4;3;2;3;4;0;2;3;1;
1;3;0;0;0;0;0;-4;-6;-4;-3;-2;-2;-4;-4;-5;-2;
-2;-7;-9;-10;-9;-9;-10;-11;-12;-12;-15;-14;-11;-14;-13;-10;-11;i
-11;-5;-3;-2;-1;-2;0;0;0;3;1;-4;-9;-8;-4;-5;-3;
-3;-2;0;1;5;4;5;7;2;3;1;3;2;3;-2;0;0;
0;0;-1;1;8;9;9;10;12;11;10;13;14;11;12;15;14;i
14;15;15;12;10;8;5;4;4;0;0;2;1;0;0;0;-1;
-1;-2;0;1;-2;-7;-9;-10;-8;-6;-9;-8;-10;-10;-8;-9;-12;
-12;-14;-17;-19;-18;-18;-17;-19;-19;-18;-19;-19;-20;-20;-20;-23;-25;a-i
9;7;5;6;6;9;10;6;7;6;7;6;4;5;4;2;3;i
3;1;-2;-3;-1;1;1;0;2;3;0;-1;-3;-2;0;0;3;i
3;6;9;14;18;15;19;23;25;23;21;23;21;20;20;19;20;
20;23;26;28;27;26;29;30;29;30;32;35;35;34;33;30;30;+

