10;1925-09-12;4:28;4:36;3:58;4;;x;"Clear."
4:08;12.5;12.3;12.6;12.6
4:44;12.3;12.1;12.4;12.5
4:13;4:43
1;1;3;2;0;-1;0;1;1;2;0;0;-2;1;3;4;5;
5;6;7;8;10;7;4;4;5;8;10;10;8;8;5;5;5;
5;4;2;0;-1;-1;-3;-4;-4;-6;-6;-8;-10;-11;-12;-14;-15;a-
0;4;6;7;6;4;4;1;3;5;5;4;4;1;0;0;-1;
-1;0;0;0;0;-2;-3;-4;-3;-1;0;0;0;-3;-2;0;0;
0;1;0;0;-1;-1;0;2;2;1;1;1;1;2;3;2;1;
1;0;-1;-4;-6;-7;-9;-10;-12;-14;-14;-15;-16;-18;-19;-20;-21;a-
6;5;4;3;3;3;3;1;1;0;-1;-2;-1;0;4;7;9;i
9;10;10;10;10;10;10;10;11;13;13;14;13;11;10;11;11;
11;11;10;9;7;8;10;10;10;10;10;10;11;11;12;10;10;
10;10;11;13;16;18;18;18;20;20;20;20;21;22;23;24;23;a+i
0;0;-1;0;0;0;1;1;3;6;7;8;8;8;8;9;9;
9;7;9;9;10;10;10;10;10;10;10;10;9;8;9;9;10;a+
2;3;2;1;0;-3;-2;0;3;5;7;9;12;14;15;17;13;
13;14;18;19;19;20;20;23;24;27;29;28;26;24;24;24;22;
22;21;20;20;18;16;13;13;14;14;13;12;10;10;8;6;3;
3;2;0;-1;-3;-6;-9;-9;-10;-11;-12;-15;-19;-20;-22;-23;-24;a-
0;1;-3;-4;-4;-4;-2;-2;-1;-1;-1;-1;0;2;1;0;-3;i
-3;-4;-5;-5;-2;-3;-6;-6;-5;-2;-1;0;0;0;0;1;0;
0;-1;-1;0;2;1;0;0;0;0;0;1;1;1;0;0;0;+-

