38;1926-02-07;10:16;10:24;19:31;8;;;"thind clouds. corrugated paper up."
10:00;11.85;12.2;14;12.2;c
10:24;12.8;13.05;14.05;13.1
10:08;10:23;p
10;10;10;8;3;0;0;0;0;0;0;1;4;7;8;8;9;
9;10;11;12;13;15;15;15;16;16;15;15;15;14;11;10;10;
10;10;10;10;11;11;10;10;9;7;4;4;3;3;6;6;6;
6;7;8;8;9;10;10;11;11;10;10;10;10;10;9;8;8;
8;8;6;6;2;1;1;1;1;1;1;0;0;1;2;2;1;
1;0;0;0;-2;-2;-2;-2;-2;-2;-3;-4;-4;-5;-6;-8;-8;a
8;7;6;3;3;5;7;8;9;8;7;7;7;4;4;4;2;
2;1;2;2;4;3;4;5;6;7;8;9;9;8;9;10;10;
10;10;10;10;10;10;10;9;7;4;3;2;1;0;0;-1;0;
0;1;1;1;0;0;3;6;6;5;4;3;0;-1;-2;-2;-1;b
-1;-1;0;0;1;3;3;3;3;4;6;7;7;6;6;6;6;
6;5;4;5;4;4;5;5;6;6;5;5;5;6;8;8;7;
7;7;5;5;4;3;2;0;0;0;-2;-2;-2;-1;0;1;2;
2;2;1;1;1;1;2;3;4;3;1;0;-2;-4;-6;-7;-8;
-8;-7;-6;-6;-5;-5;-5;-4;-2;-2;-2;-2;-2;-1;-2;-4;-5;
-5;-7;-8;-10;-10;-9;-10;-10;-9;-7;-5;-5;-5;-5;-4;-3;-2;
-2;-1;-1;-1;-3;-4;-6;-7;-9;-10;-10;-10;-10;-10;-10;-11;-12;
-12;-11;-11;-10;-10;-10;-9;-9;-10;-12;-13;-13;-15;-15;-14;-14;-13;a
10;10;9;7;7;7;7;8;8;9;10;10;10;10;10;9;8;
8;6;3;1;1;2;2;3;3;5;7;8;8;10;10;12;13;+

