39;1926-02-07;10:57;11:05;20:12;8;8;;"thin clouds. corrugated paper up. Fringes wide+steady (8 to field)."
10:48;13.3;13.75;14.55;13.6;c
11:05;14;14.2;15;14.3
10:49;11:05;p
11;11;9;9;10;10;10;10;10;12;12;12;13;16;15;14;14;
14;13;13;13;13;12;11;10;10;10;10;10;7;4;3;3;2;
2;1;2;2;1;2;1;1;3;4;2;0;0;-1;-1;-2;-3;
-3;-5;-4;-4;-4;-4;-4;-4;-3;-2;-1;-2;-2;-2;-4;-4;-5;
-5;-5;-6;-7;-8;-8;-8;-7;-4;-3;-2;-2;-5;-5;-6;-4;-2;b
-2;-1;0;0;0;0;0;0;0;-2;-3;-6;-7;-8;-8;-8;-9;
-9;-10;-7;-4;-4;-5;-5;-5;-5;-5;-7;-8;-10;-11;-11;-12;-12;a+
14;14;11;9;7;4;4;4;3;0;0;0;0;-2;-1;0;-1;
-1;-2;-3;-3;-4;-4;-5;-5;-5;-6;-9;-11;-10;-10;-9;-8;-8;a
9;8;8;8;8;8;8;8;9;10;10;10;9;8;8;8;8;
8;5;4;4;3;2;3;3;3;5;6;7;7;7;7;8;10;
10;11;10;10;11;9;8;9;10;10;10;10;11;14;17;17;16;
16;17;19;20;20;20;19;17;14;14;12;12;14;13;16;16;16;
16;15;14;14;13;10;10;10;10;10;10;10;10;10;13;14;16;
16;15;13;11;11;12;13;13;15;13;11;10;10;9;7;7;8;
8;8;10;10;11;11;11;12;10;8;5;4;2;1;1;2;5;
5;8;9;10;11;12;12;14;14;14;10;10;10;9;9;10;11;
11;10;9;10;10;11;14;15;18;19;19;18;17;17;16;14;14;
14;14;15;17;19;19;19;21;23;23;23;23;22;20;20;20;8;b
8;8;9;8;6;7;8;9;10;11;11;11;10;9;8;7;7;+

