27;1926-02-06;9:58;10:06;19:09;8;;;"clear. sun shining in door. Fringes med wide + steady."
9:45;10.6;11.8;11.8;11
10:10;11.8;12.5;13.25;12
9:48;10:08
6;7;9;10;11;11;12;8;9;10;10;13;11;10;7;4;4;b
4;2;0;0;1;1;0;-1;-3;-2;-1;0;0;0;0;-4;-5;
-5;-8;-9;-11;-10;-9;-8;-14;-19;-17;-17;-16;-14;-10;-10;-9;-9;a
5;5;5;6;5;5;4;1;-2;-3;-1;-1;-3;0;1;2;0;
0;1;1;0;0;0;-2;-4;-7;-10;-10;-10;-9;-7;-6;-6;-8;
-8;-9;-9;-7;-5;0;0;-4;-7;-10;-11;-9;-9;-9;-8;-10;-16;
-16;-14;-15;-13;-12;-12;-13;-16;-18;-20;-24;-24;-24;-26;-26;-27;-28;a+
20;20;21;25;26;6;3;23;20;12;8;8;10;12;12;10;7;b
7;5;3;3;4;6;4;2;-1;-5;-6;-5;-5;-4;-2;-4;-6;
-6;-5;-5;-4;-2;-2;-6;-8;-10;-12;-13;-12;-11;-9;-10;-11;-11;a
4;2;3;4;6;8;8;7;8;6;9;11;12;13;13;11;10;
10;8;4;4;5;6;4;2;-1;1;2;4;2;5;5;5;3;
3;1;3;2;0;4;3;1;-1;-4;-2;-3;-4;-1;-6;-6;-5;
-5;-7;-9;-7;-5;-3;-4;-6;-9;-10;-11;-11;-12;-11;-11;-12;-12;a
13;12;11;12;15;15;12;11;12;11;8;7;6;8;10;10;8;
8;3;4;4;6;7;7;4;1;0;2;4;3;2;0;-1;-3;
-3;-2;0;0;2;2;2;6;7;3;0;0;0;0;-2;-5;-7;
-7;-8;-9;-8;-5;-2;-3;-1;-5;-7;-6;-4;-3;-2;-3;-2;-4;
-4;-6;-5;-4;-4;-5;-4;-3;-6;-7;-8;-9;-9;-10;-11;-12;-12;a+
7;6;4;3;3;3;4;3;0;2;2;0;0;1;3;2;1;

