60;1926-02-09;8:14;8:22;17:36;;5;;"Clear. Sun light through cracks near door. (covered after set). Fringes extra wide (5) + steady."
8:05;10.05;10.72;11.55;10.65
8:22;10.4;11.15;12.25;11.1
8:06;8:21;r
10;10;10;13;13;13;13;13;13;13;13;11;10;10;10;10;9;b
9;9;9;8;8;7;6;6;7;7;7;7;6;4;3;1;1;
1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-3;-3;-3;
-3;-3;-3;-4;-8;-10;-10;-10;-8;-8;-8;-8;-8;-8;-8;-9;-9;
-9;-9;-9;-9;-9;-9;-9;-9;-8;-8;-7;-7;-6;-6;-8;-10;-10;
-10;-10;-9;-9;-8;-8;-8;-7;-5;-4;-1;0;0;0;0;0;0;
0;0;0;0;0;-1;-1;-1;0;0;0;1;3;3;1;0;-2;
-2;-2;-3;-3;-3;-4;-4;-4;-4;-4;-4;-5;-7;-7;-7;-7;-7;a
-2;-2;-3;-3;-5;-6;-7;-7;-6;-4;-4;-4;-3;-3;-3;-4;-4;a
13;13;12;12;13;13;15;17;18;19;20;23;24;22;22;22;22;a+
7;6;6;9;12;12;9;8;8;10;10;9;6;3;0;0;1;b
1;1;1;1;1;0;0;0;3;3;3;3;3;2;1;0;-1;
-1;-2;-2;-4;-6;-6;-4;-3;-3;-2;-3;-4;-5;-5;-7;-7;-8;
-8;-8;-8;-9;-10;-10;-10;-10;-10;-10;-10;-9;-8;-8;-8;-8;-10;
-10;-10;-10;-10;-11;-13;-15;-16;-16;-15;-15;-15;-15;-15;-15;-16;-16;a
11;11;11;13;15;13;11;11;12;15;17;18;18;18;18;18;16;b
16;14;12;10;10;9;7;8;8;10;10;12;11;11;10;10;10;
10;13;12;11;10;10;11;12;11;11;11;10;10;9;8;7;7;
7;6;4;4;2;2;2;3;5;6;7;7;7;7;6;6;7;
7;7;8;8;8;8;8;8;8;9;9;9;9;10;10;10;10;+

