11;1927-04-13;21:17;20:50;10:16;5;10;x;"Clear."
20:54;6;5;5.6;6
21:25;5.4;4.5;4.9;5.4
21:08;21:25
3;4;4;5;6;11;13;15;13;11;9;9;12;11;12;13;12;
12;12;10;7;8;4;1;3;-2;-5;-4;-2;2;4;9;13;14;
14;16;17;18;19;22;22;24;26;23;23;24;27;25;25;25;25;a
8;7;7;6;4;1;2;0;-1;-3;-2;-4;-6;-8;-9;-10;-10;a
-4;-5;-4;-6;-5;-8;-9;-7;-7;-8;-9;-7;-9;-9;-7;-8;-8;
-8;-9;-9;-10;-10;-10;-13;-13;-11;-13;-13;-10;-10;-10;-4;-3;-1;
-1;0;1;0;-1;1;2;0;2;-2;-3;-1;0;0;0;1;-1;
-1;-3;-4;0;-3;-4;-5;-8;-8;-9;-7;-5;-1;-1;0;0;1;
1;2;2;4;6;6;8;9;11;11;12;10;11;13;16;18;18;a
0;-3;-5;-6;-5;-4;-4;-5;-4;-7;-8;-5;-3;0;-1;-1;-3;
-3;-5;-4;-4;-6;-6;-7;-11;-13;-14;-15;-16;-16;-19;-16;-14;-11;
-11;-12;-11;-15;-17;-16;-15;-13;-10;-10;-10;-10;-9;-8;-6;-5;-7;
-7;-7;-8;-7;-9;-6;-7;-7;-8;-8;-8;-9;-8;-7;-4;-1;0;
0;-3;-5;-5;-2;-1;-5;-5;-5;-8;-9;-9;-10;-10;-7;-3;-2;
-2;-4;-7;-8;-5;-4;-6;-4;0;-1;0;0;1;2;4;7;3;
3;-1;1;2;0;-1;-1;1;0;-2;-4;-1;-1;0;0;1;3;
3;2;0;2;4;5;4;4;5;0;0;0;1;3;9;10;12;
12;12;15;14;13;14;11;10;10;6;3;5;5;3;6;4;6;
6;5;3;4;8;9;8;5;3;0;-1;-1;-5;-7;-8;-9;-10;
-10;-7;-8;-6;-5;-9;-10;-10;-9;-10;-13;-13;-12;-11;-10;-12;-12;

