5;1929-09-29;13:56;13:29;14:01;8;8;x;""
13:29;21.9;21.98;22.13;22.1
14:07;22.3;22.4;22.67;22.6
13:45;14:07
6;4;4;3;2;0;0;1;0;-1;-1;-2;-2;0;0;-1;-1;
-1;-2;-3;-2;-2;-1;-3;-3;-4;-3;-3;-2;-2;-2;-2;-3;-5;
-5;-5;-6;-5;-5;-5;-5;-5;-4;-4;-4;-3;-3;-2;-2;-1;-2;
-2;-3;-2;-2;-1;-1;-1;-1;-1;-2;-2;-3;-4;-4;-4;-3;-3;
-3;-3;-4;-4;-4;-3;-3;-2;-3;-4;-4;-5;-4;-4;-4;-4;-4;
-4;-5;-5;-5;-5;-5;-4;-4;-4;-4;-4;-4;-4;-4;-4;-4;-5;
-5;-5;-5;-6;-5;-4;-3;-1;-1;-1;-2;-2;-3;-1;0;0;0;
0;0;0;0;1;2;2;1;1;1;1;0;0;0;0;0;-1;
-1;-2;-3;-3;-3;-2;-2;-2;-1;-2;-2;-2;-1;-1;0;0;-1;
-1;-1;-2;-2;-3;-4;-4;-5;-5;-5;-5;-5;-6;-6;-6;-6;-7;
-7;-7;-8;-8;-7;-7;-6;-6;-5;-5;-5;-4;-4;-3;-3;-3;-4;
-4;-5;-5;-6;-6;-6;-5;-5;-5;-5;-5;-6;-6;-7;-6;-5;-5;
-5;-6;-7;-7;-7;-6;-6;-7;-7;-8;-8;-8;-7;-7;-7;-6;-6;
-6;-8;-9;-9;-9;-10;-10;-10;-10;-10;-10;-10;-10;-10;-10;-9;-9;a
3;3;4;3;2;2;1;1;1;2;2;1;0;0;-1;-3;-4;
-4;-4;-5;-5;-5;-6;-6;-7;-8;-9;-9;-9;-9;-9;-9;-9;-10;a
-3;-3;-4;-3;-3;-3;-2;-1;-2;-2;-1;-1;-1;-1;-1;0;0;
0;-1;-2;-1;-1;-2;-2;-1;-1;-1;-3;-4;-5;-5;-5;-5;-5;
-5;-6;-6;-6;-6;-6;-5;-5;-6;-6;-6;-7;-7;-6;-5;-5;-5;
-5;-5;-5;-5;-5;-4;-3;-3;-4;-4;-5;-5;-5;-4;-4;-5;-5;


