17;1927-04-15;4:14;3:47;17:18;7;8;x;""
3:58;5;4.8;4.8;5.1
4:30;5;4.8;4.8;5.2
4:04;4:28
-1;-1;-2;-4;-5;-5;-5;-6;-7;-7;-9;-9;-9;-9;-8;-7;-7;a
0;0;0;-1;0;0;0;0;0;1;0;0;0;0;0;1;1;
1;1;3;4;6;6;7;7;9;9;9;10;10;8;7;7;7;
7;6;5;4;3;2;1;1;0;-3;-6;-9;-13;-16;-18;-20;-22;a
6;6;7;8;9;10;11;12;13;13;13;13;14;15;16;15;14;
14;14;13;13;14;15;15;15;14;14;13;12;11;9;9;7;4;
4;3;1;0;-1;-2;-2;-3;-3;-3;-2;0;1;2;4;5;7;
7;8;9;10;10;10;10;11;11;10;9;9;8;8;7;6;5;
5;3;1;0;0;-2;-5;-7;-8;-9;-9;-9;-10;-12;-12;-13;-13;a
4;4;3;1;1;1;1;2;2;1;0;0;0;1;1;0;0;
0;0;0;0;0;0;0;0;0;0;0;-1;-2;-2;-3;-3;-2;
-2;-3;-1;0;0;0;2;3;3;1;0;-1;-1;-1;-1;0;0;
0;0;-2;-2;-2;-2;-2;-3;-3;-3;-4;-5;-5;-6;-5;-5;-5;
-5;-4;-3;-3;-2;-3;-3;-3;-2;-2;-1;0;0;1;1;2;4;
4;5;6;7;9;10;12;14;16;17;18;19;20;21;24;26;26;a
4;6;7;8;8;7;8;10;10;10;10;10;10;10;13;13;12;
12;13;12;12;12;12;11;10;10;10;10;10;10;10;10;10;10;
10;10;9;8;8;8;9;9;10;8;7;4;3;3;3;3;2;
2;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;0;0;


